movieNm,openDt,date,ratio
트롤: 월드 투어,20200429,2020-04-29,40.8
트롤: 월드 투어,20200429,2020-05-06,30.0
이누야시키 : 히어로 VS 빌런,20200422,2020-03-25,5.0
이누야시키 : 히어로 VS 빌런,20200422,2020-04-01,5.9
이누야시키 : 히어로 VS 빌런,20200422,2020-04-08,9.2
이누야시키 : 히어로 VS 빌런,20200422,2020-04-15,14.8
이누야시키 : 히어로 VS 빌런,20200422,2020-04-22,16.8
이누야시키 : 히어로 VS 빌런,20200422,2020-04-29,12.8
시네마 천국,19900707,1990-06-09,5.0
시네마 천국,19900707,1990-06-16,5.0
시네마 천국,19900707,1990-06-23,7.4
시네마 천국,19900707,1990-06-30,14.5
시네마 천국,19900707,1990-07-07,16.8
시네마 천국,19900707,1990-07-14,8.8
언어의 정원,20130814,2013-07-17,7.0
언어의 정원,20130814,2013-07-24,12.3
언어의 정원,20130814,2013-07-31,14.2
언어의 정원,20130814,2013-08-07,22.8
언어의 정원,20130814,2013-08-14,33.6
언어의 정원,20130814,2013-08-21,18.3
어벤져스,20120426,2012-03-29,19.7
어벤져스,20120426,2012-04-05,38.0
어벤져스,20120426,2012-04-12,48.4
어벤져스,20120426,2012-04-19,64.6
어벤져스,20120426,2012-04-26,77.4
어벤져스,20120426,2012-05-03,56.9
어벤져스: 에이지 오브 울트론,20150423,2015-03-26,34.2
어벤져스: 에이지 오브 울트론,20150423,2015-04-02,24.6
어벤져스: 에이지 오브 울트론,20150423,2015-04-09,43.0
어벤져스: 에이지 오브 울트론,20150423,2015-04-16,84.2
어벤져스: 에이지 오브 울트론,20150423,2015-04-23,82.2
어벤져스: 에이지 오브 울트론,20150423,2015-04-30,61.3
저 산 너머,20200430,2020-04-02,8.5
저 산 너머,20200430,2020-04-09,12.0
저 산 너머,20200430,2020-04-16,14.3
저 산 너머,20200430,2020-04-23,23.2
저 산 너머,20200430,2020-04-30,26.8
저 산 너머,20200430,2020-05-07,18.9
애프터 웨딩 인 뉴욕,20200423,2020-03-26,5.0
애프터 웨딩 인 뉴욕,20200423,2020-04-02,5.0
애프터 웨딩 인 뉴욕,20200423,2020-04-09,5.2
애프터 웨딩 인 뉴욕,20200423,2020-04-16,8.6
애프터 웨딩 인 뉴욕,20200423,2020-04-23,12.3
애프터 웨딩 인 뉴욕,20200423,2020-04-30,5.8
헌트,20200423,2020-03-26,5.0
헌트,20200423,2020-04-02,6.2
헌트,20200423,2020-04-09,9.9
헌트,20200423,2020-04-16,14.1
헌트,20200423,2020-04-23,21.2
헌트,20200423,2020-04-30,11.6
나의 청춘은 너의 것,20200429,2020-04-01,6.0
나의 청춘은 너의 것,20200429,2020-04-08,6.4
나의 청춘은 너의 것,20200429,2020-04-15,10.2
나의 청춘은 너의 것,20200429,2020-04-22,16.0
나의 청춘은 너의 것,20200429,2020-04-29,20.6
나의 청춘은 너의 것,20200429,2020-05-06,13.9
어벤져스: 엔드게임,20190424,2019-03-27,26.7
어벤져스: 엔드게임,20190424,2019-04-03,31.9
어벤져스: 엔드게임,20190424,2019-04-10,50.4
어벤져스: 엔드게임,20190424,2019-04-17,69.8
어벤져스: 엔드게임,20190424,2019-04-24,97.7
어벤져스: 엔드게임,20190424,2019-05-01,60.9
호텔 레이크,20200429,2020-04-01,6.2
호텔 레이크,20200429,2020-04-08,8.2
호텔 레이크,20200429,2020-04-15,9.6
호텔 레이크,20200429,2020-04-22,14.0
호텔 레이크,20200429,2020-04-29,17.8
호텔 레이크,20200429,2020-05-06,12.9
마이 스파이,20200429,2020-04-01,5.0
마이 스파이,20200429,2020-04-08,5.0
마이 스파이,20200429,2020-04-15,6.5
마이 스파이,20200429,2020-04-22,10.0
마이 스파이,20200429,2020-04-29,14.9
마이 스파이,20200429,2020-05-06,10.5
어벤져스: 인피니티 워,20180425,2018-03-28,15.6
어벤져스: 인피니티 워,20180425,2018-04-04,26.3
어벤져스: 인피니티 워,20180425,2018-04-11,49.9
어벤져스: 인피니티 워,20180425,2018-04-18,66.8
어벤져스: 인피니티 워,20180425,2018-04-25,77.9
어벤져스: 인피니티 워,20180425,2018-05-02,46.8
킹덤,20200429,2020-04-01,8.7
킹덤,20200429,2020-04-08,10.2
킹덤,20200429,2020-04-15,15.3
킹덤,20200429,2020-04-22,23.2
킹덤,20200429,2020-04-29,26.7
킹덤,20200429,2020-05-06,17.9
패왕별희 디 오리지널,20170330,2017-03-02,8.2
패왕별희 디 오리지널,20170330,2017-03-09,8.1
패왕별희 디 오리지널,20170330,2017-03-16,12.5
패왕별희 디 오리지널,20170330,2017-03-23,16.8
패왕별희 디 오리지널,20170330,2017-03-30,20.4
패왕별희 디 오리지널,20170330,2017-04-06,15.9
캣츠토피아,20200430,2020-04-02,5.0
캣츠토피아,20200430,2020-04-09,5.0
캣츠토피아,20200430,2020-04-16,7.8
캣츠토피아,20200430,2020-04-23,11.0
캣츠토피아,20200430,2020-04-30,13.9
캣츠토피아,20200430,2020-05-07,8.4
레이니 데이 인 뉴욕,20200506,2020-04-08,5.0
레이니 데이 인 뉴욕,20200506,2020-04-15,7.0
레이니 데이 인 뉴욕,20200506,2020-04-22,7.2
레이니 데이 인 뉴욕,20200506,2020-04-29,13.6
레이니 데이 인 뉴욕,20200506,2020-05-06,13.0
레이니 데이 인 뉴욕,20200506,2020-05-13,7.9
프리즌 이스케이프,20200506,2020-04-08,6.9
프리즌 이스케이프,20200506,2020-04-15,12.2
프리즌 이스케이프,20200506,2020-04-22,18.3
프리즌 이스케이프,20200506,2020-04-29,28.4
프리즌 이스케이프,20200506,2020-05-06,36.7
프리즌 이스케이프,20200506,2020-05-13,26.1
더 플랫폼,20200513,2020-04-15,5.8
더 플랫폼,20200513,2020-04-22,8.5
더 플랫폼,20200513,2020-04-29,11.2
더 플랫폼,20200513,2020-05-06,12.8
더 플랫폼,20200513,2020-05-13,17.6
더 플랫폼,20200513,2020-05-20,10.7
씨 피버,20200513,2020-04-15,5.0
씨 피버,20200513,2020-04-22,5.3
씨 피버,20200513,2020-04-29,8.1
씨 피버,20200513,2020-05-06,10.1
씨 피버,20200513,2020-05-13,11.9
씨 피버,20200513,2020-05-20,8.2
레미제라블: 뮤지컬 콘서트,20200513,2020-04-15,6.8
레미제라블: 뮤지컬 콘서트,20200513,2020-04-22,11.9
레미제라블: 뮤지컬 콘서트,20200513,2020-04-29,15.3
레미제라블: 뮤지컬 콘서트,20200513,2020-05-06,20.9
레미제라블: 뮤지컬 콘서트,20200513,2020-05-13,26.0
레미제라블: 뮤지컬 콘서트,20200513,2020-05-20,18.5
톰보이,20200514,2020-04-16,5.0
톰보이,20200514,2020-04-23,6.0
톰보이,20200514,2020-04-30,8.0
톰보이,20200514,2020-05-07,9.9
톰보이,20200514,2020-05-14,11.4
톰보이,20200514,2020-05-21,8.9
콜 오브 와일드,20200514,2020-04-16,8.3
콜 오브 와일드,20200514,2020-04-23,9.9
콜 오브 와일드,20200514,2020-04-30,15.6
콜 오브 와일드,20200514,2020-05-07,22.1
콜 오브 와일드,20200514,2020-05-14,25.0
콜 오브 와일드,20200514,2020-05-21,17.6
하이큐!! 또 다른 도전,20200514,2020-04-16,5.4
하이큐!! 또 다른 도전,20200514,2020-04-23,8.4
하이큐!! 또 다른 도전,20200514,2020-04-30,10.6
하이큐!! 또 다른 도전,20200514,2020-05-07,14.8
하이큐!! 또 다른 도전,20200514,2020-05-14,18.4
하이큐!! 또 다른 도전,20200514,2020-05-21,10.8
초미의 관심사,20200527,2020-04-29,5.0
초미의 관심사,20200527,2020-05-06,5.6
초미의 관심사,20200527,2020-05-13,7.9
초미의 관심사,20200527,2020-05-20,13.1
초미의 관심사,20200527,2020-05-27,17.1
초미의 관심사,20200527,2020-06-03,12.8
카페 벨에포크,20200520,2020-04-22,10.0
카페 벨에포크,20200520,2020-04-29,14.1
카페 벨에포크,20200520,2020-05-06,19.1
카페 벨에포크,20200520,2020-05-13,24.1
카페 벨에포크,20200520,2020-05-20,29.8
카페 벨에포크,20200520,2020-05-27,24.4
라스트 풀 메저,20200520,2020-04-22,10.0
라스트 풀 메저,20200520,2020-04-29,12.9
라스트 풀 메저,20200520,2020-05-06,12.9
라스트 풀 메저,20200520,2020-05-13,24.6
라스트 풀 메저,20200520,2020-05-20,32.4
라스트 풀 메저,20200520,2020-05-27,16.8
킬러의 보디가드 무삭제 특별판,20180912,2018-08-15,7.1
킬러의 보디가드 무삭제 특별판,20180912,2018-08-22,9.7
킬러의 보디가드 무삭제 특별판,20180912,2018-08-29,18.4
킬러의 보디가드 무삭제 특별판,20180912,2018-09-05,23.0
킬러의 보디가드 무삭제 특별판,20180912,2018-09-12,34.2
킬러의 보디가드 무삭제 특별판,20180912,2018-09-19,18.9
루키스,20200520,2020-04-22,6.8
루키스,20200520,2020-04-29,8.7
루키스,20200520,2020-05-06,17.4
루키스,20200520,2020-05-13,20.9
루키스,20200520,2020-05-20,27.1
루키스,20200520,2020-05-27,17.9
위대한 쇼맨,20171220,2017-11-22,32.1
위대한 쇼맨,20171220,2017-11-29,30.4
위대한 쇼맨,20171220,2017-12-06,40.4
위대한 쇼맨,20171220,2017-12-13,78.4
위대한 쇼맨,20171220,2017-12-20,95.1
위대한 쇼맨,20171220,2017-12-27,63.7
루팡 3세: 더 퍼스트,20200521,2020-04-23,5.0
루팡 3세: 더 퍼스트,20200521,2020-04-30,5.0
루팡 3세: 더 퍼스트,20200521,2020-05-07,7.7
루팡 3세: 더 퍼스트,20200521,2020-05-14,11.6
루팡 3세: 더 퍼스트,20200521,2020-05-21,14.5
루팡 3세: 더 퍼스트,20200521,2020-05-28,8.7
그집,20200527,2020-04-29,7.6
그집,20200527,2020-05-06,6.2
그집,20200527,2020-05-13,11.8
그집,20200527,2020-05-20,17.3
그집,20200527,2020-05-27,19.8
그집,20200527,2020-06-03,13.6
언더워터,20200527,2020-04-29,8.9
언더워터,20200527,2020-05-06,13.9
언더워터,20200527,2020-05-13,18.4
언더워터,20200527,2020-05-20,29.2
언더워터,20200527,2020-05-27,38.0
언더워터,20200527,2020-06-03,19.3
미스비헤이비어,20200527,2020-04-29,5.1
미스비헤이비어,20200527,2020-05-06,7.5
미스비헤이비어,20200527,2020-05-13,15.0
미스비헤이비어,20200527,2020-05-20,23.1
미스비헤이비어,20200527,2020-05-27,27.1
미스비헤이비어,20200527,2020-06-03,13.6
아홉 스님,20200527,2020-04-29,5.0
아홉 스님,20200527,2020-05-06,6.4
아홉 스님,20200527,2020-05-13,9.1
아홉 스님,20200527,2020-05-20,12.1
아홉 스님,20200527,2020-05-27,14.3
아홉 스님,20200527,2020-06-03,10.3
"조금씩, 천천히 안녕",20200527,2020-04-29,10.8
"조금씩, 천천히 안녕",20200527,2020-05-06,11.7
"조금씩, 천천히 안녕",20200527,2020-05-13,17.6
"조금씩, 천천히 안녕",20200527,2020-05-20,23.7
"조금씩, 천천히 안녕",20200527,2020-05-27,29.8
"조금씩, 천천히 안녕",20200527,2020-06-03,18.8
라이프 오브 파이,20130101,2012-12-04,23.6
라이프 오브 파이,20130101,2012-12-11,32.2
라이프 오브 파이,20130101,2012-12-18,41.8
라이프 오브 파이,20130101,2012-12-25,75.6
라이프 오브 파이,20130101,2013-01-01,81.6
라이프 오브 파이,20130101,2013-01-08,45.9
침입자,20200604,2020-05-07,18.9
침입자,20200604,2020-05-14,14.3
침입자,20200604,2020-05-21,27.4
침입자,20200604,2020-05-28,38.8
침입자,20200604,2020-06-04,56.5
침입자,20200604,2020-06-11,28.4
매드 맥스: 분노의 도로,20150514,2015-04-16,25.4
매드 맥스: 분노의 도로,20150514,2015-04-23,28.5
매드 맥스: 분노의 도로,20150514,2015-04-30,53.5
매드 맥스: 분노의 도로,20150514,2015-05-07,73.9
매드 맥스: 분노의 도로,20150514,2015-05-14,84.5
매드 맥스: 분노의 도로,20150514,2015-05-21,59.0
프랑스여자,20200604,2020-05-07,5.0
프랑스여자,20200604,2020-05-14,6.2
프랑스여자,20200604,2020-05-21,8.2
프랑스여자,20200604,2020-05-28,15.5
프랑스여자,20200604,2020-06-04,18.3
프랑스여자,20200604,2020-06-11,11.5
결백,20200610,2020-05-13,20.1
결백,20200610,2020-05-20,16.8
결백,20200610,2020-05-27,24.9
결백,20200610,2020-06-03,41.8
결백,20200610,2020-06-10,57.1
결백,20200610,2020-06-17,28.0
슈퍼스타 뚜루,20200604,2020-05-07,5.0
슈퍼스타 뚜루,20200604,2020-05-14,5.0
슈퍼스타 뚜루,20200604,2020-05-21,6.8
슈퍼스타 뚜루,20200604,2020-05-28,8.2
슈퍼스타 뚜루,20200604,2020-06-04,10.8
슈퍼스타 뚜루,20200604,2020-06-11,8.3
야구소녀,20200618,2020-05-21,5.0
야구소녀,20200618,2020-05-28,6.0
야구소녀,20200618,2020-06-04,9.1
야구소녀,20200618,2020-06-11,11.6
야구소녀,20200618,2020-06-18,16.2
야구소녀,20200618,2020-06-25,9.4
런 보이 런,20200528,2020-04-30,8.7
런 보이 런,20200528,2020-05-07,8.4
런 보이 런,20200528,2020-05-14,10.7
런 보이 런,20200528,2020-05-21,22.0
런 보이 런,20200528,2020-05-28,27.8
런 보이 런,20200528,2020-06-04,17.7
나의 첫 번째 슈퍼스타,20200610,2020-05-13,8.3
나의 첫 번째 슈퍼스타,20200610,2020-05-20,11.5
나의 첫 번째 슈퍼스타,20200610,2020-05-27,15.7
나의 첫 번째 슈퍼스타,20200610,2020-06-03,27.0
나의 첫 번째 슈퍼스타,20200610,2020-06-10,31.6
나의 첫 번째 슈퍼스타,20200610,2020-06-17,19.5
아이즈 온 미 : 더 무비,20200610,2020-05-13,5.4
아이즈 온 미 : 더 무비,20200610,2020-05-20,7.6
아이즈 온 미 : 더 무비,20200610,2020-05-27,11.4
아이즈 온 미 : 더 무비,20200610,2020-06-03,14.5
아이즈 온 미 : 더 무비,20200610,2020-06-10,19.1
아이즈 온 미 : 더 무비,20200610,2020-06-17,13.2
에어로너츠,20200610,2020-05-13,5.0
에어로너츠,20200610,2020-05-20,7.3
에어로너츠,20200610,2020-05-27,9.7
에어로너츠,20200610,2020-06-03,14.1
에어로너츠,20200610,2020-06-10,17.2
에어로너츠,20200610,2020-06-17,9.7
너는 달밤에 빛나고,20200610,2020-05-13,9.4
너는 달밤에 빛나고,20200610,2020-05-20,9.8
너는 달밤에 빛나고,20200610,2020-05-27,12.5
너는 달밤에 빛나고,20200610,2020-06-03,19.1
너는 달밤에 빛나고,20200610,2020-06-10,24.1
너는 달밤에 빛나고,20200610,2020-06-17,16.8
온워드: 단 하루의 기적,20200617,2020-05-20,6.9
온워드: 단 하루의 기적,20200617,2020-05-27,11.6
온워드: 단 하루의 기적,20200617,2020-06-03,13.8
온워드: 단 하루의 기적,20200617,2020-06-10,20.1
온워드: 단 하루의 기적,20200617,2020-06-17,22.4
온워드: 단 하루의 기적,20200617,2020-06-24,15.7
콜 미 바이 유어 네임,20180322,2018-02-22,6.6
콜 미 바이 유어 네임,20180322,2018-03-01,7.0
콜 미 바이 유어 네임,20180322,2018-03-08,14.7
콜 미 바이 유어 네임,20180322,2018-03-15,19.6
콜 미 바이 유어 네임,20180322,2018-03-22,23.2
콜 미 바이 유어 네임,20180322,2018-03-29,15.8
레옹 디 오리지널,20200611,2020-05-14,7.8
레옹 디 오리지널,20200611,2020-05-21,13.8
레옹 디 오리지널,20200611,2020-05-28,18.3
레옹 디 오리지널,20200611,2020-06-04,25.7
레옹 디 오리지널,20200611,2020-06-11,27.9
레옹 디 오리지널,20200611,2020-06-18,20.9
#살아있다,20200624,2020-05-27,20.9
#살아있다,20200624,2020-06-03,24.0
#살아있다,20200624,2020-06-10,41.4
#살아있다,20200624,2020-06-17,55.8
#살아있다,20200624,2020-06-24,66.3
#살아있다,20200624,2020-07-01,49.9
와일드 시티,20200617,2020-05-20,8.2
와일드 시티,20200617,2020-05-27,8.9
와일드 시티,20200617,2020-06-03,15.8
와일드 시티,20200617,2020-06-10,21.4
와일드 시티,20200617,2020-06-17,30.3
와일드 시티,20200617,2020-06-24,16.0
사라진 시간,20200618,2020-05-21,9.3
사라진 시간,20200618,2020-05-28,17.7
사라진 시간,20200618,2020-06-04,25.3
사라진 시간,20200618,2020-06-11,45.5
사라진 시간,20200618,2020-06-18,48.1
사라진 시간,20200618,2020-06-25,37.5
아이 캔 온리 이매진,20180621,2018-05-24,5.2
아이 캔 온리 이매진,20180621,2018-05-31,7.5
아이 캔 온리 이매진,20180621,2018-06-07,9.6
아이 캔 온리 이매진,20180621,2018-06-14,14.8
아이 캔 온리 이매진,20180621,2018-06-21,22.0
아이 캔 온리 이매진,20180621,2018-06-28,13.8
에이브의 쿠킹 다이어리,20200624,2020-05-27,5.8
에이브의 쿠킹 다이어리,20200624,2020-06-03,9.3
에이브의 쿠킹 다이어리,20200624,2020-06-10,14.4
에이브의 쿠킹 다이어리,20200624,2020-06-17,23.6
에이브의 쿠킹 다이어리,20200624,2020-06-24,25.9
에이브의 쿠킹 다이어리,20200624,2020-07-01,18.5
소리꾼,20200701,2020-06-03,9.4
소리꾼,20200701,2020-06-10,10.8
소리꾼,20200701,2020-06-17,18.7
소리꾼,20200701,2020-06-24,23.0
소리꾼,20200701,2020-07-01,28.0
소리꾼,20200701,2020-07-08,21.0
배트맨 비긴즈,20050624,2005-05-27,14.0
배트맨 비긴즈,20050624,2005-06-03,21.7
배트맨 비긴즈,20050624,2005-06-10,28.0
배트맨 비긴즈,20050624,2005-06-17,49.2
배트맨 비긴즈,20050624,2005-06-24,56.4
배트맨 비긴즈,20050624,2005-07-01,34.3
엔딩스 비기닝스,20200624,2020-05-27,8.5
엔딩스 비기닝스,20200624,2020-06-03,9.2
엔딩스 비기닝스,20200624,2020-06-10,12.8
엔딩스 비기닝스,20200624,2020-06-17,20.2
엔딩스 비기닝스,20200624,2020-06-24,24.1
엔딩스 비기닝스,20200624,2020-07-01,16.3
불량한 가족,20200709,2020-06-11,7.2
불량한 가족,20200709,2020-06-18,11.2
불량한 가족,20200709,2020-06-25,15.5
불량한 가족,20200709,2020-07-02,19.7
불량한 가족,20200709,2020-07-09,29.2
불량한 가족,20200709,2020-07-16,15.0
밤쉘: 세상을 바꾼 폭탄선언,20200708,2020-06-10,8.6
밤쉘: 세상을 바꾼 폭탄선언,20200708,2020-06-17,8.9
밤쉘: 세상을 바꾼 폭탄선언,20200708,2020-06-24,12.8
밤쉘: 세상을 바꾼 폭탄선언,20200708,2020-07-01,18.9
밤쉘: 세상을 바꾼 폭탄선언,20200708,2020-07-08,25.8
밤쉘: 세상을 바꾼 폭탄선언,20200708,2020-07-15,16.0
슬럼독 밀리어네어,20090319,2009-02-19,24.2
슬럼독 밀리어네어,20090319,2009-02-26,30.1
슬럼독 밀리어네어,20090319,2009-03-05,42.1
슬럼독 밀리어네어,20090319,2009-03-12,49.9
슬럼독 밀리어네어,20090319,2009-03-19,65.3
슬럼독 밀리어네어,20090319,2009-03-26,37.9
다크 나이트,20080806,2008-07-09,23.2
다크 나이트,20080806,2008-07-16,33.6
다크 나이트,20080806,2008-07-23,46.3
다크 나이트,20080806,2008-07-30,72.1
다크 나이트,20080806,2008-08-06,90.9
다크 나이트,20080806,2008-08-13,55.9
인베이젼 2020,20200701,2020-06-03,5.0
인베이젼 2020,20200701,2020-06-10,5.8
인베이젼 2020,20200701,2020-06-17,7.7
인베이젼 2020,20200701,2020-06-24,14.9
인베이젼 2020,20200701,2020-07-01,16.8
인베이젼 2020,20200701,2020-07-08,10.3
부산행:익스텐디드,20200701,2020-06-03,7.9
부산행:익스텐디드,20200701,2020-06-10,14.2
부산행:익스텐디드,20200701,2020-06-17,18.8
부산행:익스텐디드,20200701,2020-06-24,23.8
부산행:익스텐디드,20200701,2020-07-01,28.3
부산행:익스텐디드,20200701,2020-07-08,16.4
해피 디 데이,20200701,2020-06-03,8.9
해피 디 데이,20200701,2020-06-10,9.8
해피 디 데이,20200701,2020-06-17,17.4
해피 디 데이,20200701,2020-06-24,25.3
해피 디 데이,20200701,2020-07-01,35.0
해피 디 데이,20200701,2020-07-08,17.5
"아무튼, 아담",20200702,2020-06-04,8.5
"아무튼, 아담",20200702,2020-06-11,8.9
"아무튼, 아담",20200702,2020-06-18,11.2
"아무튼, 아담",20200702,2020-06-25,21.0
"아무튼, 아담",20200702,2020-07-02,25.0
"아무튼, 아담",20200702,2020-07-09,14.2
부활,20200709,2020-06-11,5.1
부활,20200709,2020-06-18,5.9
부활,20200709,2020-06-25,7.0
부활,20200709,2020-07-02,11.7
부활,20200709,2020-07-09,14.3
부활,20200709,2020-07-16,8.7
트로이 디렉터스 컷,20200703,2020-06-05,11.2
트로이 디렉터스 컷,20200703,2020-06-12,10.4
트로이 디렉터스 컷,20200703,2020-06-19,17.2
트로이 디렉터스 컷,20200703,2020-06-26,25.5
트로이 디렉터스 컷,20200703,2020-07-03,27.5
트로이 디렉터스 컷,20200703,2020-07-10,17.6
킬 스위치,20200701,2020-06-03,5.0
킬 스위치,20200701,2020-06-10,5.0
킬 스위치,20200701,2020-06-17,8.4
